"","FIPS","Date","MMWR_week","Recip_County","Recip_State","Completeness_pct","Administered_Dose1_Recip","Administered_Dose1_Pop_Pct","Series_Complete_Yes","Series_Complete_Pop_Pct","Booster_Doses","Booster_Doses_Vax_Pct","Census2019","date_updated","county","state","total_population","health_service_area_number","health_service_area","covid_inpatient_bed_utilization","covid_hospital_admissions_per_100k","covid_cases_per_100k","covid.19_community_level"
"2522",47187,2022-03-31,13,"Williamson County","TN",97.8,173166,72.6,157106,65.9,79246,50.4,238412,2022-03-24,"Williamson County, TN","Tennessee",238412,148,"Davidson (Nashville-Davidson), TN - Williamson, TN","1.6%",5,23.49,"Low"
"2523",47189,2022-03-31,13,"Wilson County","TN",97.8,85085,58.8,76634,53,34121,44.5,144657,2022-03-24,"Wilson County, TN","Tennessee",144657,231,"Sumner (Hendersonville), TN - Wilson, TN","1.9%",2,36.64,"Low"
"2524",48001,2022-03-31,13,"Anderson County","TX",98.9,25843,44.8,22757,39.4,7504,33,57735,2022-03-24,"Anderson County, TX","Texas",57735,509,"Anderson, TX - Cherokee, TX","0.6%",0.7,0,"Low"
"2525",48003,2022-03-31,13,"Andrews County","TX",98.9,9362,50.1,8239,44,2738,33.2,18705,2022-03-24,"Andrews County, TX","Texas",18705,508,"Lea, NM - Gaines, TX","0.1%",1.8,0,"Low"
"2526",48005,2022-03-31,13,"Angelina County","TX",98.9,45976,53,40596,46.8,15586,38.4,86715,2022-03-24,"Angelina County, TX","Texas",86715,449,"Angelina, TX - Walker, TX","2.4%",2.7,23.06,"Low"
"2527",48007,2022-03-31,13,"Aransas County","TX",98.9,15604,66.4,13377,56.9,5667,42.4,23510,2022-03-24,"Aransas County, TX","Texas",23510,437,"Nueces (Corpus Christi), TX - San Patricio, TX","4.4%",13.3,42.54,"Medium"
"2528",48009,2022-03-31,13,"Archer County","TX",98.9,5903,69,5127,59.9,1611,31.4,8553,2022-03-24,"Archer County, TX","Texas",8553,420,"Wichita (Wichita Falls), TX - Montague, TX","1.5%",1,23.38,"Low"
"2529",48011,2022-03-31,13,"Armstrong County","TX",98.9,887,47,770,40.8,295,38.3,1887,2022-03-24,"Armstrong County, TX","Texas",1887,405,"Potter (Amarillo), TX - Randall, TX","2.0%",1.4,317.97,"Medium"
"2530",48013,2022-03-31,13,"Atascosa County","TX",98.9,30965,60.5,26544,51.9,8795,33.1,51153,2022-03-24,"Atascosa County, TX","Texas",51153,410,"Bexar (San Antonio), TX - Guadalupe, TX","2.7%",4.9,130.98,"Low"
"2531",48015,2022-03-31,13,"Austin County","TX",98.9,16509,55,14311,47.7,5328,37.2,30032,2022-03-24,"Austin County, TX","Texas",30032,408,"Harris (Houston), TX - Fort Bend, TX","3.3%",6.1,133.19,"Low"
"2532",48017,2022-03-31,13,"Bailey County","TX",98.9,3296,47.1,2716,38.8,868,32,7000,2022-03-24,"Bailey County, TX","Texas",7000,406,"Lubbock (Lubbock), TX - Hockley, TX","1.4%",5.1,542.86,"Medium"
"2533",48019,2022-03-31,13,"Bandera County","TX",98.9,13948,60.3,11694,50.6,4305,36.8,23112,2022-03-24,"Bandera County, TX","Texas",23112,410,"Bexar (San Antonio), TX - Guadalupe, TX","2.7%",4.9,60.57,"Low"
"2534",48021,2022-03-31,13,"Bastrop County","TX",98.9,61122,68.9,50960,57.4,18130,35.6,88723,2022-03-24,"Bastrop County, TX","Texas",88723,425,"Travis (Austin), TX - Williamson, TX","1.9%",1.6,16.91,"Low"
"2535",48023,2022-03-31,13,"Baylor County","TX",98.9,1603,45.7,1440,41,459,31.9,3509,2022-03-24,"Baylor County, TX","Texas",3509,420,"Wichita (Wichita Falls), TX - Montague, TX","1.5%",1,0,"Low"
"2536",48025,2022-03-31,13,"Bee County","TX",98.9,19411,59.6,16322,50.1,5604,34.3,32565,2022-03-24,"Bee County, TX","Texas",32565,513,"Bee, TX - Karnes, TX","5.6%",8.3,132.04,"Low"
"2537",48027,2022-03-31,13,"Bell County","TX",98.9,261968,72.2,218721,60.3,54805,25.1,362924,2022-03-24,"Bell County, TX","Texas",362924,452,"Bell (Killeen), TX - Coryell, TX","2.6%",5.6,18.74,"Low"
"2538",48029,2022-03-31,13,"Bexar County","TX",98.9,1657819,82.7,1382652,69,506308,36.6,2003554,2022-03-24,"Bexar County, TX","Texas",2003554,410,"Bexar (San Antonio), TX - Guadalupe, TX","2.7%",4.9,60.79,"Low"
"2539",48031,2022-03-31,13,"Blanco County","TX",98.9,7955,66.7,6766,56.7,2591,38.3,11931,2022-03-24,"Blanco County, TX","Texas",11931,506,"Kerr, TX - Gillespie, TX","0.0%",0,50.29,"Low"
"2540",48033,2022-03-31,13,"Borden County","TX",98.9,260,39.8,227,34.7,50,22,654,2022-03-24,"Borden County, TX","Texas",654,406,"Lubbock (Lubbock), TX - Hockley, TX","1.4%",5.1,305.81,"Medium"
"2541",48035,2022-03-31,13,"Bosque County","TX",98.9,9925,53.1,8670,46.4,3424,39.5,18685,2022-03-24,"Bosque County, TX","Texas",18685,462,"McLennan (Waco), TX - Hill, TX","1.1%",3,69.57,"Low"
"2542",48037,2022-03-31,13,"Bowie County","TX",98.9,43948,47.1,36572,39.2,12064,33,93245,2022-03-24,"Bowie County, TX","Texas",93245,404,"Bowie (Texarkana), TX - Miller, AR","0.6%",0.8,39.68,"Low"
"2543",48039,2022-03-31,13,"Brazoria County","TX",98.9,243743,65.1,216129,57.7,83032,38.4,374264,2022-03-24,"Brazoria County, TX","Texas",374264,505,"Brazoria (Lake Jackson), TX - Wharton, TX","1.6%",0.9,40.35,"Low"
"2544",48041,2022-03-31,13,"Brazos County","TX",98.9,136355,59.5,117862,51.4,42775,36.3,229211,2022-03-24,"Brazos County, TX","Texas",229211,464,"Brazos (Bryan), TX - Washington, TX","1.3%",4.6,125.65,"Low"
"2545",48043,2022-03-31,13,"Brewster County","TX",98.9,6382,69.3,5432,59,2189,40.3,9203,2022-03-24,"Brewster County, TX","Texas",9203,526,"Brewster, TX - Presidio, TX","0.0%",0,21.73,"Low"
"2546",48045,2022-03-31,13,"Briscoe County","TX",98.9,753,48.7,691,44.7,466,67.4,1546,2022-03-24,"Briscoe County, TX","Texas",1546,405,"Potter (Amarillo), TX - Randall, TX","2.0%",1.4,129.37,"Low"
"2547",48047,2022-03-31,13,"Brooks County","TX",98.9,5982,84.3,4438,62.6,1740,39.2,7093,2022-03-24,"Brooks County, TX","Texas",7093,437,"Nueces (Corpus Christi), TX - San Patricio, TX","4.4%",13.3,14.1,"Medium"
"2548",48049,2022-03-31,13,"Brown County","TX",98.9,17852,47.1,15738,41.6,5247,33.3,37864,2022-03-24,"Brown County, TX","Texas",37864,468,"Brown, TX - Coleman, TX","0.0%",0,417.28,"Medium"
"2549",48051,2022-03-31,13,"Burleson County","TX",98.9,10117,54.9,9042,49,3630,40.1,18443,2022-03-24,"Burleson County, TX","Texas",18443,464,"Brazos (Bryan), TX - Washington, TX","1.3%",4.6,5.42,"Low"
"2550",48053,2022-03-31,13,"Burnet County","TX",98.9,29612,61.5,25852,53.7,10317,39.9,48155,2022-03-24,"Burnet County, TX","Texas",48155,425,"Travis (Austin), TX - Williamson, TX","1.9%",1.6,68.53,"Low"
"2551",48055,2022-03-31,13,"Caldwell County","TX",98.9,29756,68.1,24675,56.5,8472,34.3,43664,2022-03-24,"Caldwell County, TX","Texas",43664,510,"Hays (San Marcos), TX - Caldwell, TX","1.4%",1.1,27.48,"Low"
"2552",48057,2022-03-31,13,"Calhoun County","TX",98.9,13844,65,12184,57.2,4656,38.2,21290,2022-03-24,"Calhoun County, TX","Texas",21290,433,"Victoria (Victoria), TX - Calhoun, TX","2.3%",3.3,23.49,"Low"
"2553",48059,2022-03-31,13,"Callahan County","TX",98.9,6898,49.5,5843,41.9,1991,34.1,13943,2022-03-24,"Callahan County, TX","Texas",13943,428,"Taylor (Abilene), TX - Jones, TX","0.8%",3.8,21.52,"Low"
"2554",48061,2022-03-31,13,"Cameron County","TX",98.9,412613,95,332676,78.6,122420,36.8,423163,2022-03-24,"Cameron County, TX","Texas",423163,520,"Cameron (Brownsville), TX - Willacy, TX","2.9%",1.8,130.45,"Low"
"2555",48063,2022-03-31,13,"Camp County","TX",98.9,6163,47.1,5287,40.4,1928,36.5,13094,2022-03-24,"Camp County, TX","Texas",13094,465,"Titus, TX - Morris, TX","1.0%",5.8,22.91,"Low"
"2556",48065,2022-03-31,13,"Carson County","TX",98.9,2505,42.3,2179,36.8,815,37.4,5926,2022-03-24,"Carson County, TX","Texas",5926,405,"Potter (Amarillo), TX - Randall, TX","2.0%",1.4,320.62,"Medium"
"2557",48067,2022-03-31,13,"Cass County","TX",98.9,12307,41,10536,35.1,3789,36,30026,2022-03-24,"Cass County, TX","Texas",30026,485,"Harrison (Marshall), TX - Cass, TX","0.0%",0,79.93,"Low"
"2558",48069,2022-03-31,13,"Castro County","TX",98.9,4021,53.4,3343,44.4,1211,36.2,7530,2022-03-24,"Castro County, TX","Texas",7530,481,"Hale, TX - Castro, TX","1.5%",4.3,79.68,"Low"
"2559",48071,2022-03-31,13,"Chambers County","TX",98.9,23920,54.6,20946,47.8,6676,31.9,43837,2022-03-24,"Chambers County, TX","Texas",43837,408,"Harris (Houston), TX - Fort Bend, TX","3.3%",6.1,29.66,"Low"
"2560",48073,2022-03-31,13,"Cherokee County","TX",98.9,23607,44.8,20704,39.3,7585,36.6,52646,2022-03-24,"Cherokee County, TX","Texas",52646,509,"Anderson, TX - Cherokee, TX","0.6%",0.7,9.5,"Low"
"2561",48075,2022-03-31,13,"Childress County","TX",98.9,3728,51,3412,46.7,1359,39.8,7306,2022-03-24,"Childress County, TX","Texas",7306,512,"Childress, TX - Hall, TX","0.0%",0,369.56,"Medium"
"2562",48077,2022-03-31,13,"Clay County","TX",98.9,5378,51.4,4853,46.3,1787,36.8,10471,2022-03-24,"Clay County, TX","Texas",10471,420,"Wichita (Wichita Falls), TX - Montague, TX","1.5%",1,28.65,"Low"
"2563",48079,2022-03-31,13,"Cochran County","TX",98.9,1698,59.5,1497,52.5,377,25.2,2853,2022-03-24,"Cochran County, TX","Texas",2853,406,"Lubbock (Lubbock), TX - Hockley, TX","1.4%",5.1,35.05,"Low"
"2564",48081,2022-03-31,13,"Coke County","TX",98.9,1833,54.1,1582,46.7,553,35,3387,2022-03-24,"Coke County, TX","Texas",3387,426,"Tom Green (San Angelo), TX - Runnels, TX","0.1%",0,0,"Low"
"2565",48083,2022-03-31,13,"Coleman County","TX",98.9,3357,41.1,3022,37,1225,40.5,8175,2022-03-24,"Coleman County, TX","Texas",8175,468,"Brown, TX - Coleman, TX","0.0%",0,48.93,"Low"
"2566",48085,2022-03-31,13,"Collin County","TX",98.9,792203,76.6,692481,66.9,280012,40.4,1034730,2022-03-24,"Collin County, TX","Texas",1034730,453,"Dallas (Dallas), TX - Collin, TX","2.6%",4.3,142.74,"Low"
"2567",48087,2022-03-31,13,"Collingsworth County","TX",98.9,1226,42,964,33,446,46.3,2920,2022-03-24,"Collingsworth County, TX","Texas",2920,524,"Collingsworth, TX","0.0%",0,308.22,"Medium"
"2568",48089,2022-03-31,13,"Colorado County","TX",98.9,12795,59.5,11342,52.8,4421,39,21493,2022-03-24,"Colorado County, TX","Texas",21493,490,"Fayette, TX - Colorado, TX","0.3%",0,93.05,"Low"
"2569",48091,2022-03-31,13,"Comal County","TX",98.9,111563,71.4,96490,61.8,37219,38.6,156209,2022-03-24,"Comal County, TX","Texas",156209,517,"Comal, TX","0.8%",0,195.25,"Low"
"2570",48093,2022-03-31,13,"Comanche County","TX",98.9,7158,52.5,6408,47,2510,39.2,13635,2022-03-24,"Comanche County, TX","Texas",13635,507,"Erath, TX - Comanche, TX","0.9%",0,975.43,"Medium"
"2571",48095,2022-03-31,13,"Concho County","TX",98.9,1728,63.4,1384,50.8,573,41.4,2726,2022-03-24,"Concho County, TX","Texas",2726,426,"Tom Green (San Angelo), TX - Runnels, TX","0.1%",0,146.74,"Low"
"2572",48097,2022-03-31,13,"Cooke County","TX",98.9,18725,45.4,15563,37.7,5333,34.3,41257,2022-03-24,"Cooke County, TX","Texas",41257,495,"Denton (Denton), TX - Wise, TX","2.7%",2,94.53,"Low"
"2573",48099,2022-03-31,13,"Coryell County","TX",98.9,47264,62.2,40535,53.4,11915,29.4,75951,2022-03-24,"Coryell County, TX","Texas",75951,452,"Bell (Killeen), TX - Coryell, TX","2.6%",5.6,17.12,"Low"
"2574",48101,2022-03-31,13,"Cottle County","TX",98.9,513,36.7,453,32.4,183,40.4,1398,2022-03-24,"Cottle County, TX","Texas",1398,512,"Childress, TX - Hall, TX","0.0%",0,0,"Low"
"2575",48103,2022-03-31,13,"Crane County","TX",98.9,2310,48.2,1775,37,495,27.9,4797,2022-03-24,"Crane County, TX","Texas",4797,444,"Ector (Odessa), TX - Reeves, TX","3.0%",3.4,20.85,"Low"
"2576",48105,2022-03-31,13,"Crockett County","TX",98.9,1919,55.4,1646,47.5,701,42.6,3464,2022-03-24,"Crockett County, TX","Texas",3464,426,"Tom Green (San Angelo), TX - Runnels, TX","0.1%",0,0,"Low"
"2577",48107,2022-03-31,13,"Crosby County","TX",98.9,2913,50.8,2594,45.2,1006,38.8,5737,2022-03-24,"Crosby County, TX","Texas",5737,406,"Lubbock (Lubbock), TX - Hockley, TX","1.4%",5.1,209.17,"Medium"
"2578",48109,2022-03-31,13,"Culberson County","TX",98.9,1317,60.7,1129,52,476,42.2,2171,2022-03-24,"Culberson County, TX","Texas",2171,415,"El Paso (El Paso), TX - Hudspeth, TX","4.0%",4.4,46.06,"Low"
"2579",48111,2022-03-31,13,"Dallam County","TX",98.9,4394,60.3,3238,44.4,903,27.9,7287,2022-03-24,"Dallam County, TX","Texas",7287,405,"Potter (Amarillo), TX - Randall, TX","2.0%",1.4,219.57,"Medium"
"2580",48113,2022-03-31,13,"Dallas County","TX",98.9,1861891,70.6,1583754,60.1,571271,36.1,2635516,2022-03-24,"Dallas County, TX","Texas",2635516,453,"Dallas (Dallas), TX - Collin, TX","2.6%",4.3,20.98,"Low"
"2581",48115,2022-03-31,13,"Dawson County","TX",98.9,4967,39,4335,34.1,1255,29,12728,2022-03-24,"Dawson County, TX","Texas",12728,406,"Lubbock (Lubbock), TX - Hockley, TX","1.4%",5.1,23.57,"Low"
"2582",48117,2022-03-31,13,"Deaf Smith County","TX",98.9,9229,49.8,8024,43.3,2690,33.5,18546,2022-03-24,"Deaf Smith County, TX","Texas",18546,491,"Deaf Smith, TX - Parmer, TX","0.0%",17.8,452.93,"High"
"2583",48119,2022-03-31,13,"Delta County","TX",98.9,2238,42,1902,35.7,650,34.2,5331,2022-03-24,"Delta County, TX","Texas",5331,438,"Lamar, TX - Choctaw, OK","0.0%",6.1,18.76,"Low"
"2584",48121,2022-03-31,13,"Denton County","TX",98.9,614033,69.2,543599,61.3,220041,40.5,887207,2022-03-24,"Denton County, TX","Texas",887207,495,"Denton (Denton), TX - Wise, TX","2.7%",2,78.45,"Low"
"2585",48123,2022-03-31,13,"DeWitt County","TX",98.9,10159,50.4,9117,45.2,3551,38.9,20160,2022-03-24,"DeWitt County, TX","Texas",20160,433,"Victoria (Victoria), TX - Calhoun, TX","2.3%",3.3,44.64,"Low"
"2586",48125,2022-03-31,13,"Dickens County","TX",98.9,853,38.6,759,34.3,305,40.2,2211,2022-03-24,"Dickens County, TX","Texas",2211,406,"Lubbock (Lubbock), TX - Hockley, TX","1.4%",5.1,814.11,"Medium"
"2587",48127,2022-03-31,13,"Dimmit County","TX",98.9,11779,95,7290,72,2410,33.1,10124,2022-03-24,"Dimmit County, TX","Texas",10124,531,"Dimmit, TX","0.6%",9.9,39.51,"Low"
"2588",48129,2022-03-31,13,"Donley County","TX",98.9,1300,39.7,1122,34.2,436,38.9,3278,2022-03-24,"Donley County, TX","Texas",3278,405,"Potter (Amarillo), TX - Randall, TX","2.0%",1.4,518.61,"Medium"
"2589",48131,2022-03-31,13,"Duval County","TX",98.9,8240,73.9,6922,62,2786,40.2,11157,2022-03-24,"Duval County, TX","Texas",11157,437,"Nueces (Corpus Christi), TX - San Patricio, TX","4.4%",13.3,35.85,"Medium"
"2590",48133,2022-03-31,13,"Eastland County","TX",98.9,7924,43.2,6860,37.4,2512,36.6,18360,2022-03-24,"Eastland County, TX","Texas",18360,428,"Taylor (Abilene), TX - Jones, TX","0.8%",3.8,38.13,"Low"
"2591",48135,2022-03-31,13,"Ector County","TX",98.9,83728,50.4,71015,42.7,21790,30.7,166223,2022-03-24,"Ector County, TX","Texas",166223,444,"Ector (Odessa), TX - Reeves, TX","3.0%",3.4,78.81,"Low"
"2592",48137,2022-03-31,13,"Edwards County","TX",98.9,1944,95,1622,84,326,20.1,1932,2022-03-24,"Edwards County, TX","Texas",1932,506,"Kerr, TX - Gillespie, TX","0.0%",0,0,"Low"
"2593",48139,2022-03-31,13,"Ellis County","TX",98.9,113676,61.5,99515,53.8,34087,34.3,184826,2022-03-24,"Ellis County, TX","Texas",184826,453,"Dallas (Dallas), TX - Collin, TX","2.6%",4.3,31.38,"Low"
"2594",48141,2022-03-31,13,"El Paso County","TX",98.9,868083,95,675406,80.5,237316,35.1,839238,2022-03-24,"El Paso County, TX","Texas",839238,415,"El Paso (El Paso), TX - Hudspeth, TX","4.0%",4.4,29.79,"Low"
"2595",48143,2022-03-31,13,"Erath County","TX",98.9,18442,43.2,16173,37.9,5712,35.3,42698,2022-03-24,"Erath County, TX","Texas",42698,507,"Erath, TX - Comanche, TX","0.9%",0,23.42,"Low"
"2596",48145,2022-03-31,13,"Falls County","TX",98.9,9744,56.3,8246,47.7,2941,35.7,17297,2022-03-24,"Falls County, TX","Texas",17297,462,"McLennan (Waco), TX - Hill, TX","1.1%",3,52.03,"Low"
"2597",48147,2022-03-31,13,"Fannin County","TX",98.9,17849,50.3,15750,44.3,5704,36.2,35514,2022-03-24,"Fannin County, TX","Texas",35514,436,"Grayson (Sherman), TX - Bryan, OK","2.4%",0,67.58,"Low"
"2598",48149,2022-03-31,13,"Fayette County","TX",98.9,14613,57.7,12675,50,4994,39.4,25346,2022-03-24,"Fayette County, TX","Texas",25346,490,"Fayette, TX - Colorado, TX","0.3%",0,27.62,"Low"
"2599",48151,2022-03-31,13,"Fisher County","TX",98.9,1634,42.7,1399,36.5,600,42.9,3830,2022-03-24,"Fisher County, TX","Texas",3830,503,"Nolan, TX - Mitchell, TX","0.8%",18.5,26.11,"Medium"
"2600",48153,2022-03-31,13,"Floyd County","TX",98.9,2930,51.3,2614,45.8,1068,40.9,5712,2022-03-24,"Floyd County, TX","Texas",5712,481,"Hale, TX - Castro, TX","1.5%",4.3,157.56,"Low"
"2601",48155,2022-03-31,13,"Foard County","TX",98.9,598,51.8,506,43.8,194,38.3,1155,2022-03-24,"Foard County, TX","Texas",1155,458,"Wilbarger, TX - Hardeman, TX","0.0%",0,0,"Low"
"2602",48157,2022-03-31,13,"Fort Bend County","TX",98.9,657191,81,578026,71.2,236823,41,811688,2022-03-24,"Fort Bend County, TX","Texas",811688,408,"Harris (Houston), TX - Fort Bend, TX","3.3%",6.1,146.98,"Low"
"2603",48159,2022-03-31,13,"Franklin County","TX",98.9,4595,42.8,3961,36.9,1524,38.5,10725,2022-03-24,"Franklin County, TX","Texas",10725,465,"Titus, TX - Morris, TX","1.0%",5.8,46.62,"Low"
"2604",48161,2022-03-31,13,"Freestone County","TX",98.9,8641,43.8,7624,38.7,2553,33.5,19717,2022-03-24,"Freestone County, TX","Texas",19717,489,"Navarro, TX - Freestone, TX","1.0%",2.9,15.22,"Low"
"2605",48163,2022-03-31,13,"Frio County","TX",98.9,15550,76.6,13685,67.4,3140,22.9,20306,2022-03-24,"Frio County, TX","Texas",20306,410,"Bexar (San Antonio), TX - Guadalupe, TX","2.7%",4.9,142.81,"Low"
"2606",48165,2022-03-31,13,"Gaines County","TX",98.9,5496,25.6,4704,21.9,1189,25.3,21492,2022-03-24,"Gaines County, TX","Texas",21492,508,"Lea, NM - Gaines, TX","0.1%",1.8,307.09,"Medium"
"2607",48167,2022-03-31,13,"Galveston County","TX",98.9,229060,66.9,204858,59.9,83625,40.8,342139,2022-03-24,"Galveston County, TX","Texas",342139,532,"Galveston, TX","2.8%",5.6,30.69,"Low"
"2608",48169,2022-03-31,13,"Garza County","TX",98.9,3498,56.2,3282,52.7,671,20.4,6229,2022-03-24,"Garza County, TX","Texas",6229,406,"Lubbock (Lubbock), TX - Hockley, TX","1.4%",5.1,160.54,"Low"
"2609",48171,2022-03-31,13,"Gillespie County","TX",98.9,16562,61.4,14464,53.6,6227,43.1,26988,2022-03-24,"Gillespie County, TX","Texas",26988,506,"Kerr, TX - Gillespie, TX","0.0%",0,59.29,"Low"
"2610",48173,2022-03-31,13,"Glasscock County","TX",98.9,725,51.5,631,44.8,160,25.4,1409,2022-03-24,"Glasscock County, TX","Texas",1409,518,"Howard, TX - Glasscock, TX","0.0%",0,70.97,"Low"
"2611",48175,2022-03-31,13,"Goliad County","TX",98.9,3732,48.7,3257,42.5,1333,40.9,7658,2022-03-24,"Goliad County, TX","Texas",7658,433,"Victoria (Victoria), TX - Calhoun, TX","2.3%",3.3,117.52,"Low"
"2612",48177,2022-03-31,13,"Gonzales County","TX",98.9,11507,55.2,10228,49.1,3542,34.6,20837,2022-03-24,"Gonzales County, TX","Texas",20837,410,"Bexar (San Antonio), TX - Guadalupe, TX","2.7%",4.9,38.39,"Low"
"2613",48179,2022-03-31,13,"Gray County","TX",98.9,11945,54.6,10517,48.1,3468,33,21886,2022-03-24,"Gray County, TX","Texas",21886,460,"Gray, TX - Wheeler, TX","0.0%",0,191.9,"Low"
"2614",48181,2022-03-31,13,"Grayson County","TX",98.9,71279,52.3,61098,44.9,22431,36.7,136212,2022-03-24,"Grayson County, TX","Texas",136212,436,"Grayson (Sherman), TX - Bryan, OK","2.4%",0,16.15,"Low"
"2615",48183,2022-03-31,13,"Gregg County","TX",98.9,63579,51.3,55479,44.8,19732,35.6,123945,2022-03-24,"Gregg County, TX","Texas",123945,454,"Gregg (Longview), TX - Rusk, TX","1.5%",2.1,6.45,"Low"
"2616",48185,2022-03-31,13,"Grimes County","TX",98.9,17369,60.1,15304,53,5970,39,28880,2022-03-24,"Grimes County, TX","Texas",28880,464,"Brazos (Bryan), TX - Washington, TX","1.3%",4.6,41.55,"Low"
"2617",48187,2022-03-31,13,"Guadalupe County","TX",98.9,106460,63.8,91526,54.9,32951,36,166847,2022-03-24,"Guadalupe County, TX","Texas",166847,410,"Bexar (San Antonio), TX - Guadalupe, TX","2.7%",4.9,95.3,"Low"
"2618",48189,2022-03-31,13,"Hale County","TX",98.9,16858,50.5,14844,44.4,4684,31.6,33406,2022-03-24,"Hale County, TX","Texas",33406,481,"Hale, TX - Castro, TX","1.5%",4.3,17.96,"Low"
"2619",48191,2022-03-31,13,"Hall County","TX",98.9,1452,49,1289,43.5,538,41.7,2964,2022-03-24,"Hall County, TX","Texas",2964,512,"Childress, TX - Hall, TX","0.0%",0,269.91,"Medium"
"2620",48193,2022-03-31,13,"Hamilton County","TX",98.9,4824,57,4405,52.1,1848,42,8461,2022-03-24,"Hamilton County, TX","Texas",8461,462,"McLennan (Waco), TX - Hill, TX","1.1%",3,11.82,"Low"
"2621",48195,2022-03-31,13,"Hansford County","TX",98.9,2562,47.5,2273,42.1,754,33.2,5399,2022-03-24,"Hansford County, TX","Texas",5399,405,"Potter (Amarillo), TX - Randall, TX","2.0%",1.4,148.18,"Low"
"2622",48197,2022-03-31,13,"Hardeman County","TX",98.9,2001,50.9,1813,46.1,689,38,3933,2022-03-24,"Hardeman County, TX","Texas",3933,458,"Wilbarger, TX - Hardeman, TX","0.0%",0,0,"Low"
"2623",48199,2022-03-31,13,"Hardin County","TX",98.9,24788,43,21714,37.7,7585,34.9,57602,2022-03-24,"Hardin County, TX","Texas",57602,413,"Jefferson (Beaumont), TX - Orange, TX","1.8%",3,6.94,"Low"
"2624",48201,2022-03-31,13,"Harris County","TX",98.9,3497758,74.2,2981470,63.3,1056593,35.4,4713325,2022-03-24,"Harris County, TX","Texas",4713325,408,"Harris (Houston), TX - Fort Bend, TX","3.3%",6.1,268.56,"Medium"
"2625",48203,2022-03-31,13,"Harrison County","TX",98.9,31329,47.1,27333,41.1,9438,34.5,66553,2022-03-24,"Harrison County, TX","Texas",66553,485,"Harrison (Marshall), TX - Cass, TX","0.0%",0,34.56,"Low"
"2626",48205,2022-03-31,13,"Hartley County","TX",98.9,3328,59.7,2708,48.6,1045,38.6,5576,2022-03-24,"Hartley County, TX","Texas",5576,405,"Potter (Amarillo), TX - Randall, TX","2.0%",1.4,107.6,"Low"
"2627",48207,2022-03-31,13,"Haskell County","TX",98.9,2588,45.7,2176,38.5,649,29.8,5658,2022-03-24,"Haskell County, TX","Texas",5658,428,"Taylor (Abilene), TX - Jones, TX","0.8%",3.8,35.35,"Low"
"2628",48209,2022-03-31,13,"Hays County","TX",98.9,167806,72.9,142984,62.1,55802,39,230191,2022-03-24,"Hays County, TX","Texas",230191,510,"Hays (San Marcos), TX - Caldwell, TX","1.4%",1.1,32.58,"Low"
"2629",48211,2022-03-31,13,"Hemphill County","TX",98.9,1820,47.7,1599,41.9,612,38.3,3819,2022-03-24,"Hemphill County, TX","Texas",3819,460,"Gray, TX - Wheeler, TX","0.0%",0,602.25,"Medium"
"2630",48213,2022-03-31,13,"Henderson County","TX",98.9,37169,44.9,32366,39.1,12870,39.8,82737,2022-03-24,"Henderson County, TX","Texas",82737,441,"Smith (Tyler), TX - Henderson, TX","4.7%",3.1,6.04,"Low"
"2631",48215,2022-03-31,13,"Hidalgo County","TX",98.9,852562,95,631357,72.7,205342,32.5,868707,2022-03-24,"Hidalgo County, TX","Texas",868707,427,"Hidalgo (Mcallen), TX - Starr, TX","3.1%",7.7,141.7,"Low"
"2632",48217,2022-03-31,13,"Hill County","TX",98.9,17463,47.6,15002,40.9,5321,35.5,36649,2022-03-24,"Hill County, TX","Texas",36649,462,"McLennan (Waco), TX - Hill, TX","1.1%",3,21.83,"Low"
